ID,Year,JT,Age,OR_cal,IW_cal
TS_88,19,69,4,15.33223846,1.125384503
TS_88,19,69,5,16.45762297,0.954326058
TS_88,19,69,6,17.41194903,1.157645525
TS_88,19,69,7,18.56959455,1.024850154
TS_88,19,69,8,19.5944447,1.150142962
TS_88,19,69,9,20.74458767,1.000091695
TS_88,19,69,10,21.74467936,1.435990625
TS_88,19,69,11,23.18066999,1.321951663
TS_88,19,69,12,24.50262165,1.748097261
TS_88,19,69,13,26.25071891,2.2027526
TS_88,19,69,14,28.45347151,1.767603926
TS_88,19,69,15,30.22107544,2.279278746
TS_88,19,69,16,32.50035418,2.024191592
TS_88,19,69,17,34.52454577,3.168332503
TS_88,19,69,18,37.69287828,2.406822323
TS_88,19,69,19,40.0997006,2.505105903
TS_88,19,69,20,42.6048065,3.584724769
TS_88,19,69,21,46.18953127,2.880984327
TS_88,19,69,22,49.0705156,2.93350227
TS_88,19,69,23,52.00401787,2.423327963
TS_88,19,69,24,54.42734583,2.892988428
TS_88,19,69,25,57.32033426,3.121066354
TS_88,19,69,26,60.44140062,2.845722279
TS_88,19,69,27,63.28712289,3.103810458
TS_88,19,69,28,66.39093335,3.27336839
TS_88,19,69,29,69.66430174,3.860819101
TS_88,19,69,30,73.52512084,3.445927347
TS_88,19,69,31,76.97104819,3.396410429
TS_88,19,69,32,80.36745862,3.976358576
TS_88,19,69,33,84.3438172,5.010962062
TS_88,19,69,34,89.35477926,3.483440164
TS_88,19,69,35,92.83821942,3.226102241
TS_88,19,69,36,96.06432166,4.725114399
TS_88,19,69,37,100.7894361,5.224785118
TS_88,19,69,38,106.0142212,4.929934378
TS_88,19,69,39,110.9441556,4.558557492
TS_88,19,69,40,115.5027131,4.687601582
TS_88,19,69,41,120.1903146,5.638176359
TS_88,19,69,42,125.828491,6.879850593
TS_88,19,69,43,132.7083416,5.735709682
TS_88,19,69,44,138.4440513,7.069665446
TS_88,19,69,45,145.5137167,6.177610664
TS_88,19,69,46,151.6913274,7.576088472
TS_88,19,69,47,159.2674158,9.105110883
TS_88,19,69,48,168.3725267,6.424444998
TS_88,19,69,49,174.7969717,7.372018749
TS_88,19,69,50,182.1689905,8.17629354
TS_88,19,69,51,190.345284,7.524320785
TS_88,19,69,52,197.8696048,7.104177237
TS_88,19,69,53,204.973782,6.309655779
TS_88,19,69,54,211.2834378,8.378862751
TS_88,19,69,55,219.6623006,8.582182218
TS_88,19,69,56,228.2444828,8.259571994
TS_88,19,69,57,236.5040548,8.905542698
TS_88,19,69,58,245.4095975,8.988821151
TS_88,19,69,59,254.3984186,9.958902593
TS_88,19,69,60,264.3573212,9.288923685
TS_88,19,69,61,273.6462449,7.409531566
TS_88,19,69,62,281.0557765,10.32877897
TS_88,19,69,63,291.3845554,9.67080416
TS_88,19,69,64,301.0553596,8.746488355
TS_88,19,69,65,309.801848,8.283580196
TS_88,19,69,66,318.0854282,8.955809873
TS_88,19,69,67,327.041238,10.02867643
TS_88,19,69,68,337.0699145,9.061596016
TS_88,19,69,69,346.1315105,7.610600264
TS_88,19,69,70,353.7421107,9.313682144
TS_88,19,69,71,363.0557929,8.997824227
TS_88,19,69,72,372.0536171,9.629540062
TS_88,19,69,73,381.6831572,12.58104848
TS_88,19,69,74,394.2642057,13.70868376
TS_88,19,69,75,407.9728894,13.54887916
TS_88,19,69,76,421.5217686,16.30081939
TS_88,19,69,77,437.822588,21.46333324
TS_88,19,69,78,459.2859212,15.15517797
TS_88,19,69,79,474.4410992,15.33674
TS_88,19,69,80,489.7778392,15.64734613
TS_88,19,69,81,505.4251853,15.9587025
TS_88,19,69,82,521.3838878,16.19353274
TS_88,19,69,83,537.5774205,14.07330833
TS_88,19,69,84,551.6507289,17.40369621
TS_88,19,69,85,569.0544251,13.70943401
TS_88,19,69,86,582.7638591,17.79457976
TS_88,19,69,87,600.5584388,14.5602247
TS_88,19,69,88,615.1186635,16.93928753
TS_88,19,69,89,632.0579511,16.99405625
TS_88,19,69,90,649.0520073,14.37641189
TS_88,19,69,91,663.4284192,15.9879625
TS_88,19,69,92,679.4163817,16.22579376
TS_88,19,69,93,695.6421755,14.43043035
TS_88,19,69,94,710.0726058,14.98186876
TS_88,19,69,95,725.0544746,16.04198096
TS_88,19,69,96,741.0964555,14.69001904
TS_88,19,69,97,755.7864746,14.08456218
TS_88,19,69,98,769.8710368,15.34949436
TS_88,19,69,99,785.2205311,15.85816816
TS_88,19,69,100,801.0786993,13.15349407
TS_88,19,69,101,814.2321933,17.20562853
TS_88,19,69,102,831.4378219,14.00203398
TS_88,19,69,103,845.4398559,15.08540413
TS_88,19,69,104,860.52526,15.65484869
TS_88,19,69,105,876.1801087,13.97352424
TS_88,19,69,106,890.1536329,15.91668815
TS_88,19,69,107,906.0703211,12.84288794
TS_88,19,69,108,918.913209,13.12348381
TS_88,19,69,109,932.0366928,11.84729779
TS_88,19,69,110,943.8839906,13.17150022
TS_88,19,69,111,957.0554908,12.06037059
TS_88,19,69,112,969.1158614,11.96358752
TS_88,19,69,113,981.079449,12.46625926
TS_88,19,69,114,993.5457082,13.07471715
TS_88,19,69,115,1006.620425,11.87880855
TS_88,19,69,116,1018.499234,15.16718207
TS_88,19,69,117,1033.666416,16.21228915
TS_88,19,69,118,1049.878705,12.22917826
TS_88,19,69,119,1062.107883,15.33373898
TS_88,19,69,120,1077.441622,12.47376183
TS_88,19,69,121,1089.915384,12.29820185
TS_88,19,69,122,1102.213586,9.291924711
TS_88,19,69,123,1111.505511,12.39498491
TS_88,19,69,124,1123.900496,"""NA"""
TS_89,13,66,1,11.16381427,1.935661345
TS_89,13,66,2,13.09947561,1.439741907
TS_89,13,66,3,14.53921752,1.439741907
TS_89,13,66,4,15.97895943,1.251427567
TS_89,13,66,5,17.23038699,1.28143782
TS_89,13,66,6,18.51182481,1.330204482
TS_89,13,66,7,19.8420293,1.11563117
TS_89,13,66,8,20.95766047,1.285939358
TS_89,13,66,9,22.24359982,1.425487037
TS_89,13,66,10,23.66908686,1.535774718
TS_89,13,66,11,25.20486158,1.669320346
TS_89,13,66,12,26.87418192,2.475845906
TS_89,13,66,13,29.35002783,2.265023876
TS_89,13,66,14,31.61505171,2.740686392
TS_89,13,66,15,34.3557381,2.423327963
TS_89,13,66,16,36.77906606,2.690419218
TS_89,13,66,17,39.46948528,3.223101216
TS_89,13,66,18,42.69258649,3.487191446
TS_89,13,66,19,46.17977794,3.622237586
TS_89,13,66,20,49.80201553,3.971106782
TS_89,13,66,21,53.77312231,2.367808994
TS_89,13,66,22,56.1409313,3.515701186
TS_89,13,66,23,59.65663249,4.005618573
TS_89,13,66,24,63.66225106,3.493193496
TS_89,13,66,25,67.15544456,3.588476051
TS_89,13,66,26,70.74392061,4.116656511
TS_89,13,66,27,74.86057712,4.286964699
TS_89,13,66,28,79.14754182,4.229194961
TS_89,13,66,29,83.37673678,4.185680094
TS_89,13,66,30,87.56241687,5.061979493
TS_89,13,66,31,92.62439637,4.320726234
TS_89,13,66,32,96.9451226,4.628331331
TS_89,13,66,33,101.5734539,5.073983595
TS_89,13,66,34,106.6474375,4.038629852
TS_89,13,66,35,110.6860674,4.697354914
TS_89,13,66,36,115.3834223,4.638084664
TS_89,13,66,37,120.021507,4.852657976
TS_89,13,66,38,124.8741649,5.146008203
TS_89,13,66,39,130.0201731,4.757375421
TS_89,13,66,40,134.7775486,5.503130218
TS_89,13,66,41,140.2806788,5.480622528
TS_89,13,66,42,145.7613013,5.799481471
TS_89,13,66,43,151.5607828,5.867004541
TS_89,13,66,44,157.4277873,6.100334261
TS_89,13,66,45,163.5281216,6.135596309
TS_89,13,66,46,169.6637179,6.122841951
TS_89,13,66,47,175.7865598,5.474620478
TS_89,13,66,48,181.2611803,6.398936282
TS_89,13,66,49,187.6601166,7.229470045
TS_89,13,66,50,194.8895866,6.662276256
TS_89,13,66,51,201.5518629,7.653364875
TS_89,13,66,52,209.2052278,8.626447341
TS_89,13,66,53,217.8316751,9.072099605
TS_89,13,66,54,226.9037747,8.889787315
TS_89,13,66,55,235.793562,8.808759631
TS_89,13,66,56,244.6023217,9.92063952
TS_89,13,66,57,254.5229612,10.65138919
TS_89,13,66,58,265.1743504,9.153127289
TS_89,13,66,59,274.3274777,12.43249773
TS_89,13,66,60,286.7599754,11.8660542
TS_89,13,66,61,298.6260296,11.68299165
TS_89,13,66,62,310.3090212,10.65213945
TS_89,13,66,63,320.9611607,12.87890025
TS_89,13,66,64,333.8400609,11.98609521
TS_89,13,66,65,345.8261561,9.99416464
TS_89,13,66,66,355.8203208,9.697063132
TS_89,13,66,67,365.5173839,10.451821
TS_89,13,66,68,375.9692049,16.87851677
TS_89,13,66,69,392.8477217,18.94097144
TS_89,13,66,70,411.7886931,15.12066618
TS_89,13,66,71,426.9093593,13.6374094
TS_89,13,66,72,440.5467687,12.81737923
TS_89,13,66,73,453.3641479,13.32005097
TS_89,13,66,74,466.6841989,12.5945531
TS_89,13,66,75,479.278752,16.83950344
TS_89,13,66,76,496.1182555,13.2405238
TS_89,13,66,77,509.3587793,15.94894917
TS_89,13,66,78,525.3077284,10.451821
TS_89,13,66,79,535.7595494,10.7354179
TS_89,13,66,80,546.4949673,15.01187901
TS_89,13,66,81,561.5068463,12.257688
TS_89,13,66,82,573.7645343,12.09038084
TS_89,13,66,83,585.8549152,15.51830204
TS_89,13,66,84,601.3732172,12.34321723
TS_89,13,66,85,613.7164345,14.13332884
TS_89,13,66,86,627.8497633,14.30138626
TS_89,13,66,87,642.1511496,13.94726527
TS_89,13,66,88,656.0984148,14.28638113
TS_89,13,66,89,670.384796,15.26471539
TS_89,13,66,90,685.6495114,16.24379991
TS_89,13,66,91,701.8933113,13.8797422
TS_89,13,66,92,715.7730535,17.06082906
TS_89,13,66,93,732.8338825,16.65494038
TS_89,13,66,94,749.4888229,13.03795459
TS_89,13,66,95,762.5267775,17.10884547
TS_89,13,66,96,779.635623,13.97127347
TS_89,13,66,97,793.6068964,19.24932679
TS_89,13,66,98,812.8562232,17.0240665
TS_89,13,66,99,829.8802897,11.59671217
TS_89,13,66,100,841.4770019,12.78136693
TS_89,13,66,101,854.2583688,15.48078922
TS_89,13,66,102,869.739158,15.90993584
TS_89,13,66,103,885.6490939,16.20853786
TS_89,13,66,104,901.8576318,15.05314311
TS_89,13,66,105,916.9107749,13.89624784
TS_89,13,66,106,930.8070227,12.97643357
TS_89,13,66,107,943.7834563,11.00551018
TS_89,13,66,108,954.7889665,12.03411162
TS_89,13,66,109,966.8230781,16.6804491
TS_89,13,66,110,983.5035272,"""NA"""
TS_90,14,60,1,10.96349583,1.21391475
TS_90,14,60,2,12.17741058,1.808117768
TS_90,14,60,3,13.98552834,1.563534202
TS_90,14,60,4,15.54906255,1.571787022
TS_90,14,60,5,17.12084957,1.087871686
TS_90,14,60,6,18.20872125,1.019598359
TS_90,14,60,7,19.22831961,1.093873737
TS_90,14,60,8,20.32219335,1.000091695
TS_90,14,60,9,21.32228504,1.210913725
TS_90,14,60,10,22.53319877,1.251427567
TS_90,14,60,11,23.78462634,1.175651677
TS_90,14,60,12,24.96027801,1.550779845
TS_90,14,60,13,26.51105786,1.937161857
TS_90,14,60,14,28.44821972,2.298785411
TS_90,14,60,15,30.74700513,1.870389044
TS_90,14,60,16,32.61739417,2.400070016
TS_90,14,60,17,35.01746419,2.616894097
TS_90,14,60,18,37.63435828,3.019031493
TS_90,14,60,19,40.65338978,3.616235535
TS_90,14,60,20,44.26962531,2.967263805
TS_90,14,60,21,47.23688912,3.283871979
TS_90,14,60,22,50.5207611,4.349986231
TS_90,14,60,23,54.87074733,3.671754504
TS_90,14,60,24,58.54250183,2.976266881
TS_90,14,60,25,61.51876871,3.240357111
TS_90,14,60,26,64.75912582,3.669503735
TS_90,14,60,27,68.42862956,4.367242127
TS_90,14,60,28,72.79587169,3.708517065
TS_90,14,60,29,76.50438875,4.367992383
TS_90,14,60,30,80.87238113,3.568969386
TS_90,14,60,31,84.44135052,4.296718031
TS_90,14,60,32,88.73806855,4.547303647
TS_90,14,60,33,93.2853722,4.920181046
TS_90,14,60,34,98.20555324,4.863161564
TS_90,14,60,35,103.0687148,3.970356526
TS_90,14,60,36,107.0390713,5.221033836
TS_90,14,60,37,112.2601052,6.020807089
TS_90,14,60,38,118.2809123,4.580314926
TS_90,14,60,39,122.8612272,5.960786583
TS_90,14,60,40,128.8220138,4.299719057
TS_90,14,60,41,133.1217328,6.215873737
TS_90,14,60,42,139.3376066,5.019214882
TS_90,14,60,43,144.3568214,6.451454226
TS_90,14,60,44,150.8082757,5.676439432
TS_90,14,60,45,156.4847151,5.266799473
TS_90,14,60,46,161.7515146,6.795071627
TS_90,14,60,47,168.5465862,7.33900747
TS_90,14,60,48,175.8855937,6.320159367
TS_90,14,60,49,182.205753,7.86718793
TS_90,14,60,50,190.072941,5.815236854
TS_90,14,60,51,195.8881778,5.737960451
TS_90,14,60,52,201.6261383,7.888195108
TS_90,14,60,53,209.5143334,8.210805332
TS_90,14,60,54,217.7251387,9.36995137
TS_90,14,60,55,227.0950901,9.97165695
TS_90,14,60,56,237.066747,8.166540208
TS_90,14,60,57,245.2332872,7.330754651
TS_90,14,60,58,252.5640419,10.52909741
TS_90,14,60,59,263.0931393,11.13980606
TS_90,14,60,60,274.2329454,18.49456892
TS_90,14,60,61,292.7275143,14.6615093
TS_90,14,60,62,307.3890236,18.69113608
TS_90,14,60,63,326.0801597,18.05791973
TS_90,14,60,64,344.1380794,16.64068551
TS_90,14,60,65,360.7787649,17.38644031
TS_90,14,60,66,378.1652052,18.68288326
TS_90,14,60,67,396.8480885,19.25532884
TS_90,14,60,68,416.1034173,23.44776124
TS_90,14,60,69,439.5511786,18.93046785
TS_90,14,60,70,458.4816464,16.31882555
TS_90,14,60,71,474.8004719,14.23686422
TS_90,14,60,72,489.0373362,16.49513578
TS_90,14,60,73,505.5324719,24.57164523
TS_90,14,60,74,530.1041172,20.2869313
TS_90,14,60,75,550.3910485,17.42545364
TS_90,14,60,76,567.8165021,18.02490845
TS_90,14,60,77,585.8414106,17.72030438
TS_90,14,60,78,603.561715,17.4502121
TS_90,14,60,79,621.0119271,17.8711059
TS_90,14,60,80,638.883033,16.79373781
TS_90,14,60,81,655.6767708,18.38953303
TS_90,14,60,82,674.0663038,17.24314135
TS_90,14,60,83,691.3094451,15.5550646
TS_90,14,60,84,706.8645097,20.25617079
TS_90,14,60,85,727.1206805,16.27456042
TS_90,14,60,86,743.395241,15.15967951
TS_90,14,60,87,758.5549205,16.5619086
TS_90,14,60,88,775.1168291,17.47572081
TS_90,14,60,89,792.5925499,16.9175301
TS_90,14,60,90,809.51008,16.16652351
TS_90,14,60,91,825.6766035,14.7200293
TS_90,14,60,92,840.3966328,15.27296821
TS_90,14,60,93,855.669601,15.77038816
TS_90,14,60,94,871.4399892,16.30982247
TS_90,14,60,95,887.7498116,14.42517856
TS_90,14,60,96,902.1749902,20.08211132
TS_90,14,60,97,922.2571015,16.96779728
TS_90,14,60,98,939.2248988,16.70520756
TS_90,14,60,99,955.9301063,23.78387608
TS_90,14,60,100,979.7139824,16.5446527
TS_90,14,60,101,996.2586351,15.60683228
TS_90,14,60,102,1011.865467,12.5360331
TS_90,14,60,103,1024.401501,14.19710063
TS_90,14,60,104,1038.598601,12.44750286
TS_90,14,60,105,1051.046104,13.48660788
TS_90,14,60,106,1064.532712,13.57888941
TS_90,14,60,107,1078.111601,17.03982188
TS_90,14,60,108,1095.151423,"""NA"""
TS_91,14,63,1,11.79177882,1.338457302
TS_91,14,63,2,13.13023612,1.561283433
TS_91,14,63,3,14.69151955,1.100626044
TS_91,14,63,4,15.7921456,1.091622968
TS_91,14,63,5,16.88376857,1.099875787
TS_91,14,63,6,17.98364435,0.895806064
TS_91,14,63,7,18.87945042,0.818529662
TS_91,14,63,8,19.69798008,1.126134759
TS_91,14,63,9,20.82411484,1.061612714
TS_91,14,63,10,21.88572755,1.062362971
TS_91,14,63,11,22.94809052,1.235672184
TS_91,14,63,12,24.18376271,1.763102388
TS_91,14,63,13,25.94686509,1.75860085
TS_91,14,63,14,27.70546594,1.934911088
TS_91,14,63,15,29.64037703,1.961920316
TS_91,14,63,16,31.60229735,2.060203896
TS_91,14,63,17,33.66250125,2.186246961
TS_91,14,63,18,35.84874821,2.275527464
TS_91,14,63,19,38.12427567,2.363307456
TS_91,14,63,20,40.48758313,2.892988428
TS_91,14,63,21,43.38057155,2.431580782
TS_91,14,63,22,45.81215234,2.697171525
TS_91,14,63,23,48.50932386,3.226102241
TS_91,14,63,24,51.7354261,3.432422733
TS_91,14,63,25,55.16784884,3.46168273
TS_91,14,63,26,58.62953157,3.991363703
TS_91,14,63,27,62.62089527,3.805300132
TS_91,14,63,28,66.4261954,4.226193936
TS_91,14,63,29,70.65238934,3.830808847
TS_91,14,63,30,74.48319818,4.605073385
TS_91,14,63,31,79.08827157,4.334981104
TS_91,14,63,32,83.42325267,4.785134906
TS_91,14,63,33,88.20838758,4.367242127
TS_91,14,63,34,92.57562971,4.332730335
TS_91,14,63,35,96.90836004,4.650088765
TS_91,14,63,36,101.5584488,4.904425663
TS_91,14,63,37,106.4628745,5.4003451
TS_91,14,63,38,111.8632196,6.734300864
TS_91,14,63,39,118.5975204,6.433448074
TS_91,14,63,40,125.0309685,6.460457302
TS_91,14,63,41,131.4914258,6.112338362
TS_91,14,63,42,137.6037642,7.200210048
TS_91,14,63,43,144.8039742,6.747055222
TS_91,14,63,44,151.5510294,6.530231141
TS_91,14,63,45,158.0812606,7.242224403
TS_91,14,63,46,165.323485,8.590435037
TS_91,14,63,47,173.91392,8.770496558
TS_91,14,63,48,182.6844166,8.930301157
TS_91,14,63,49,191.6147177,10.43756613
TS_91,14,63,50,202.0522839,10.40905639
TS_91,14,63,51,212.4613403,10.3505364
TS_91,14,63,52,222.8118767,11.83004189
TS_91,14,63,53,234.6419186,12.72809873
TS_91,14,63,54,247.3700173,12.58329925
